instancia,dim,heuristica,tiempo,costo,gap,iteraciones,memoria,vecindad
burma14,14,TS-C,28.9066,3323,0.0,500,500,50
burma14,14,TS-C,41.1317,3323,0.0,1000,50,50
burma14,14,TS-C,44.2952,3323,0.0,1000,100,50
burma14,14,TS-C,37.2237,3323,0.0,1000,200,50
burma14,14,TS-C,72.0095,3323,0.0,1000,500,50
burma14,14,TS-C,59.3504,3323,0.0,1000,1000,50
burma14,14,TS-C,2.43316,3323,0.0,50,50,80
burma14,14,TS-C,8.57581,3323,0.0,100,50,80
burma14,14,TS-C,9.07317,3323,0.0,100,100,80
burma14,14,TS-C,17.0514,3323,0.0,200,50,80
burma14,14,TS-C,17.0122,3323,0.0,200,100,80
burma14,14,TS-C,14.6028,3323,0.0,200,200,80
burma14,14,TS-C,28.1108,3323,0.0,500,50,80
burma14,14,TS-C,34.5617,3323,0.0,500,100,80
burma14,14,TS-C,32.1754,3323,0.0,500,200,80
burma14,14,TS-C,36.2609,3323,0.0,500,500,80
burma14,14,TS-C,66.0827,3323,0.0,1000,50,80
burma14,14,TS-C,44.722,3323,0.0,1000,100,80
burma14,14,TS-C,74.0536,3323,0.0,1000,200,80
burma14,14,TS-C,63.6824,3323,0.0,1000,500,80
burma14,14,TS-C,80.5268,3323,0.0,1000,1000,80
burma14,14,TS-C,4.74877,3323,0.0,50,50,100
burma14,14,TS-C,9.43171,3323,0.0,100,50,100
burma14,14,TS-C,9.85821,3323,0.0,100,100,100
burma14,14,TS-C,19.7726,3323,0.0,200,50,100
burma14,14,TS-C,19.6284,3323,0.0,200,100,100
burma14,14,TS-C,22.1386,3323,0.0,200,200,100
burma14,14,TS-C,45.1521,3323,0.0,500,50,100
burma14,14,TS-C,28.0905,3323,0.0,500,100,100
burma14,14,TS-C,39.7352,3323,0.0,500,200,100
burma14,14,TS-C,37.2014,3323,0.0,500,500,100
burma14,14,TS-C,38.7004,3323,0.0,1000,50,100
burma14,14,TS-C,55.7979,3323,0.0,1000,100,100
burma14,14,TS-C,77.0613,3323,0.0,1000,200,100
burma14,14,TS-C,92.124,3323,0.0,1000,500,100
burma14,14,TS-C,94.4143,3323,0.0,1000,1000,100
dantzig42,42,TS-C,31.9258,734,0.05007153075822604,50,50,10
dantzig42,42,TS-C,44.2129,758,0.0844062947067239,100,50,10
dantzig42,42,TS-C,49.6749,727,0.04005722460658083,100,100,10
dantzig42,42,TS-C,91.6993,723,0.034334763948497854,200,50,10
dantzig42,42,TS-C,72.6338,711,0.017167381974248927,200,100,10
dantzig42,42,TS-C,67.8834,712,0.01859799713876967,200,200,10
dantzig42,42,TS-C,185.278,721,0.031473533619456366,500,50,10
dantzig42,42,TS-C,156.962,704,0.00715307582260372,500,100,10
dantzig42,42,TS-C,187.618,709,0.01430615164520744,500,200,10
dantzig42,42,TS-C,166.695,715,0.022889842632331903,500,500,10
dantzig42,42,TS-C,288.099,714,0.02145922746781116,1000,50,10
dantzig42,42,TS-C,329.424,706,0.010014306151645207,1000,100,10
dantzig42,42,TS-C,304.934,704,0.00715307582260372,1000,200,10
dantzig42,42,TS-C,304.705,709,0.01430615164520744,1000,500,10
dantzig42,42,TS-C,331.145,708,0.012875536480686695,1000,1000,10
dantzig42,42,TS-C,41.7998,755,0.08011444921316166,50,50,20
dantzig42,42,TS-C,63.0873,716,0.024320457796852647,100,50,20
dantzig42,42,TS-C,40.8088,729,0.04291845493562232,100,100,20
dantzig42,42,TS-C,61.679,701,0.002861230329041488,200,50,20
dantzig42,42,TS-C,86.389,700,0.001430615164520744,200,100,20
dantzig42,42,TS-C,61.4562,719,0.02861230329041488,200,200,20
dantzig42,42,TS-C,178.62,699,0.0,500,50,20
dantzig42,42,TS-C,191.928,709,0.01430615164520744,500,100,20
dantzig42,42,TS-C,156.466,709,0.01430615164520744,500,200,20
dantzig42,42,TS-C,185.568,718,0.027181688125894134,500,500,20
dantzig42,42,TS-C,324.812,704,0.00715307582260372,1000,50,20
dantzig42,42,TS-C,317.613,710,0.015736766809728183,1000,100,20
dantzig42,42,TS-C,359.097,709,0.01430615164520744,1000,200,20
dantzig42,42,TS-C,314.814,699,0.0,1000,500,20
dantzig42,42,TS-C,344.927,699,0.0,1000,1000,20
dantzig42,42,TS-C,19.1911,755,0.08011444921316166,50,50,50
dantzig42,42,TS-C,51.5475,718,0.027181688125894134,100,50,50
dantzig42,42,TS-C,67.6197,729,0.04291845493562232,100,100,50
dantzig42,42,TS-C,97.1125,709,0.01430615164520744,200,50,50
dantzig42,42,TS-C,84.5595,709,0.01430615164520744,200,100,50
dantzig42,42,TS-C,73.0167,714,0.02145922746781116,200,200,50
dantzig42,42,TS-C,171.806,709,0.01430615164520744,500,50,50
dantzig42,42,TS-C,180.95,709,0.01430615164520744,500,100,50
dantzig42,42,TS-C,205.325,729,0.04291845493562232,500,200,50
dantzig42,42,TS-C,203.318,709,0.01430615164520744,500,500,50
dantzig42,42,TS-C,363.528,718,0.027181688125894134,1000,50,50
dantzig42,42,TS-C,346.102,717,0.02575107296137339,1000,100,50
dantzig42,42,TS-C,372.659,699,0.0,1000,200,50
dantzig42,42,TS-C,379.266,709,0.01430615164520744,1000,500,50
dantzig42,42,TS-C,385.528,699,0.0,1000,1000,50
dantzig42,42,TS-C,30.393,709,0.01430615164520744,50,50,80
dantzig42,42,TS-C,55.9636,731,0.045779685264663805,100,50,80
dantzig42,42,TS-C,72.0902,718,0.027181688125894134,100,100,80
dantzig42,42,TS-C,89.0177,731,0.045779685264663805,200,50,80
dantzig42,42,TS-C,108.347,716,0.024320457796852647,200,100,80
dantzig42,42,TS-C,85.2535,718,0.027181688125894134,200,200,80
dantzig42,42,TS-C,214.686,709,0.01430615164520744,500,50,80
dantzig42,42,TS-C,200.105,718,0.027181688125894134,500,100,80
dantzig42,42,TS-C,217.141,729,0.04291845493562232,500,200,80
dantzig42,42,TS-C,221.453,718,0.027181688125894134,500,500,80
dantzig42,42,TS-C,376.942,718,0.027181688125894134,1000,50,80
dantzig42,42,TS-C,393.825,758,0.0844062947067239,1000,100,80
dantzig42,42,TS-C,381.25,699,0.0,1000,200,80
dantzig42,42,TS-C,422.501,716,0.024320457796852647,1000,500,80
dantzig42,42,TS-C,407.261,729,0.04291845493562232,1000,1000,80
dantzig42,42,TS-C,50.7774,731,0.045779685264663805,50,50,100
dantzig42,42,TS-C,73.1956,731,0.045779685264663805,100,50,100
dantzig42,42,TS-C,73.7687,731,0.045779685264663805,100,100,100
dantzig42,42,TS-C,113.209,718,0.027181688125894134,200,50,100
dantzig42,42,TS-C,91.7695,718,0.027181688125894134,200,100,100
dantzig42,42,TS-C,114.415,718,0.027181688125894134,200,200,100
dantzig42,42,TS-C,222.775,718,0.027181688125894134,500,50,100
dantzig42,42,TS-C,233.106,718,0.027181688125894134,500,100,100
dantzig42,42,TS-C,209.562,718,0.027181688125894134,500,200,100
dantzig42,42,TS-C,246.729,718,0.027181688125894134,500,500,100
dantzig42,42,TS-C,425.073,718,0.027181688125894134,1000,50,100
dantzig42,42,TS-C,397.608,718,0.027181688125894134,1000,100,100
dantzig42,42,TS-C,413.678,718,0.027181688125894134,1000,200,100
dantzig42,42,TS-C,432.701,716,0.024320457796852647,1000,500,100
dantzig42,42,TS-C,445.569,718,0.027181688125894134,1000,1000,100
eil51,51,TS-C,56.9578,441,0.035211267605633804,50,50,10
eil51,51,TS-C,60.6262,440,0.03286384976525822,100,50,10
eil51,51,TS-C,81.8699,447,0.04929577464788732,100,100,10
eil51,51,TS-C,97.7128,445,0.04460093896713615,200,50,10
eil51,51,TS-C,112.549,434,0.018779342723004695,200,100,10
eil51,51,TS-C,109.927,436,0.023474178403755867,200,200,10
eil51,51,TS-C,282.196,432,0.014084507042253521,500,50,10
eil51,51,TS-C,266.038,431,0.011737089201877934,500,100,10
eil51,51,TS-C,286.204,438,0.028169014084507043,500,200,10
eil51,51,TS-C,277.732,438,0.028169014084507043,500,500,10
eil51,51,TS-C,521.507,432,0.014084507042253521,1000,50,10
eil51,51,TS-C,509.225,435,0.02112676056338028,1000,100,10
eil51,51,TS-C,516.311,435,0.02112676056338028,1000,200,10
eil51,51,TS-C,502.403,435,0.02112676056338028,1000,500,10
eil51,51,TS-C,521.237,433,0.01643192488262911,1000,1000,10
eil51,51,TS-C,58.9919,438,0.028169014084507043,50,50,20
eil51,51,TS-C,85.3779,433,0.01643192488262911,100,50,20
eil51,51,TS-C,67.7785,440,0.03286384976525822,100,100,20
eil51,51,TS-C,119.826,433,0.01643192488262911,200,50,20
eil51,51,TS-C,118.244,430,0.009389671361502348,200,100,20
eil51,51,TS-C,119.973,436,0.023474178403755867,200,200,20
eil51,51,TS-C,289.436,430,0.009389671361502348,500,50,20
eil51,51,TS-C,281.96,434,0.018779342723004695,500,100,20
eil51,51,TS-C,296.005,429,0.007042253521126761,500,200,20
eil51,51,TS-C,288.951,432,0.014084507042253521,500,500,20
eil51,51,TS-C,525.496,427,0.002347417840375587,1000,50,20
eil51,51,TS-C,542.564,428,0.004694835680751174,1000,100,20
eil51,51,TS-C,535.236,426,0.0,1000,200,20
eil51,51,TS-C,560.094,427,0.002347417840375587,1000,500,20
eil51,51,TS-C,547.855,427,0.002347417840375587,1000,1000,20
eil51,51,TS-C,62.4048,437,0.025821596244131457,50,50,50
eil51,51,TS-C,90.4747,437,0.025821596244131457,100,50,50
eil51,51,TS-C,90.8481,438,0.028169014084507043,100,100,50
eil51,51,TS-C,148.789,430,0.009389671361502348,200,50,50
eil51,51,TS-C,147.972,430,0.009389671361502348,200,100,50
eil51,51,TS-C,152.678,437,0.025821596244131457,200,200,50
eil51,51,TS-C,316.646,427,0.002347417840375587,500,50,50
eil51,51,TS-C,319.078,431,0.011737089201877934,500,100,50
eil51,51,TS-C,319.658,431,0.011737089201877934,500,200,50
eil51,51,TS-C,314.836,431,0.011737089201877934,500,500,50
eil51,51,TS-C,563.701,434,0.018779342723004695,1000,50,50
eil51,51,TS-C,607.574,434,0.018779342723004695,1000,100,50
eil51,51,TS-C,597.922,427,0.002347417840375587,1000,200,50
eil51,51,TS-C,615.882,430,0.009389671361502348,1000,500,50
eil51,51,TS-C,608.724,429,0.007042253521126761,1000,1000,50
eil51,51,TS-C,66.0047,437,0.025821596244131457,50,50,80
eil51,51,TS-C,98.486,432,0.014084507042253521,100,50,80
eil51,51,TS-C,99.677,432,0.014084507042253521,100,100,80
eil51,51,TS-C,160.757,432,0.014084507042253521,200,50,80
eil51,51,TS-C,157.287,437,0.025821596244131457,200,100,80
eil51,51,TS-C,155.969,437,0.025821596244131457,200,200,80
eil51,51,TS-C,351.137,436,0.023474178403755867,500,50,80
eil51,51,TS-C,339.352,432,0.014084507042253521,500,100,80
eil51,51,TS-C,358.808,432,0.014084507042253521,500,200,80
eil51,51,TS-C,355.087,430,0.009389671361502348,500,500,80
eil51,51,TS-C,641.452,435,0.02112676056338028,1000,50,80
eil51,51,TS-C,688.422,435,0.02112676056338028,1000,100,80
eil51,51,TS-C,663.049,430,0.009389671361502348,1000,200,80
eil51,51,TS-C,652.528,430,0.009389671361502348,1000,500,80
eil51,51,TS-C,656.597,429,0.007042253521126761,1000,1000,80
eil51,51,TS-C,67.4675,432,0.014084507042253521,50,50,100
eil51,51,TS-C,96.973,432,0.014084507042253521,100,50,100
eil51,51,TS-C,102.822,432,0.014084507042253521,100,100,100
eil51,51,TS-C,171.125,432,0.014084507042253521,200,50,100
eil51,51,TS-C,169.112,432,0.014084507042253521,200,100,100
eil51,51,TS-C,156.381,432,0.014084507042253521,200,200,100
eil51,51,TS-C,342.71,432,0.014084507042253521,500,50,100
eil51,51,TS-C,374.155,430,0.009389671361502348,500,100,100
eil51,51,TS-C,365.503,432,0.014084507042253521,500,200,100
eil51,51,TS-C,352.903,432,0.014084507042253521,500,500,100
eil51,51,TS-C,676.492,432,0.014084507042253521,1000,50,100
eil51,51,TS-C,681.418,430,0.009389671361502348,1000,100,100
eil51,51,TS-C,721.649,432,0.014084507042253521,1000,200,100
eil51,51,TS-C,734.375,432,0.014084507042253521,1000,500,100
eil51,51,TS-C,706.666,432,0.014084507042253521,1000,1000,100
eil76,76,TS-C,84.492,565,0.05018587360594796,50,50,10
eil76,76,TS-C,181.707,554,0.02973977695167286,100,50,10
eil76,76,TS-C,165.99,565,0.05018587360594796,100,100,10
eil76,76,TS-C,326.033,547,0.016728624535315983,200,50,10
eil76,76,TS-C,321.664,551,0.024163568773234202,200,100,10
eil76,76,TS-C,326.176,557,0.03531598513011153,200,200,10
eil76,76,TS-C,791.558,539,0.0018587360594795538,500,50,10
eil76,76,TS-C,774.016,549,0.020446096654275093,500,100,10
eil76,76,TS-C,797.447,547,0.016728624535315983,500,200,10
eil76,76,TS-C,782.666,546,0.01486988847583643,500,500,10
eil76,76,TS-C,1552.53,545,0.013011152416356878,1000,50,10
eil76,76,TS-C,1538.61,542,0.007434944237918215,1000,100,10
eil76,76,TS-C,1561.43,556,0.03345724907063197,1000,200,10
eil76,76,TS-C,1576.21,544,0.011152416356877323,1000,500,10
eil76,76,TS-C,1547.18,540,0.0037174721189591076,1000,1000,10
eil76,76,TS-C,93.4166,562,0.04460966542750929,50,50,20
eil76,76,TS-C,178.65,543,0.00929368029739777,100,50,20
eil76,76,TS-C,170.92,543,0.00929368029739777,100,100,20
eil76,76,TS-C,307.401,547,0.016728624535315983,200,50,20
eil76,76,TS-C,318.793,547,0.016728624535315983,200,100,20
eil76,76,TS-C,350.275,547,0.016728624535315983,200,200,20
eil76,76,TS-C,779.383,546,0.01486988847583643,500,50,20
eil76,76,TS-C,774.199,538,0.0,500,100,20
eil76,76,TS-C,797.457,540,0.0037174721189591076,500,200,20
eil76,76,TS-C,786.399,543,0.00929368029739777,500,500,20
eil76,76,TS-C,1582.84,540,0.0037174721189591076,1000,50,20
eil76,76,TS-C,1550.02,543,0.00929368029739777,1000,100,20
eil76,76,TS-C,1598.75,538,0.0,1000,200,20
eil76,76,TS-C,1561.41,540,0.0037174721189591076,1000,500,20
eil76,76,TS-C,1609.81,538,0.0,1000,1000,20
eil76,76,TS-C,124.822,549,0.020446096654275093,50,50,50
eil76,76,TS-C,190.907,549,0.020446096654275093,100,50,50
eil76,76,TS-C,185.049,544,0.011152416356877323,100,100,50
eil76,76,TS-C,379.991,548,0.01858736059479554,200,50,50
eil76,76,TS-C,345.89,541,0.0055762081784386614,200,100,50
eil76,76,TS-C,361.616,543,0.00929368029739777,200,200,50
eil76,76,TS-C,857.709,543,0.00929368029739777,500,50,50
eil76,76,TS-C,873.948,546,0.01486988847583643,500,100,50
eil76,76,TS-C,841.137,543,0.00929368029739777,500,200,50
eil76,76,TS-C,850.271,541,0.0055762081784386614,500,500,50
eil76,76,TS-C,1705.63,547,0.016728624535315983,1000,50,50
eil76,76,TS-C,1692.71,540,0.0037174721189591076,1000,100,50
eil76,76,TS-C,1681.45,548,0.01858736059479554,1000,200,50
eil76,76,TS-C,1772.87,541,0.0055762081784386614,1000,500,50
eil76,76,TS-C,1710.48,539,0.0018587360594795538,1000,1000,50
eil76,76,TS-C,132.71,551,0.024163568773234202,50,50,80
eil76,76,TS-C,204.289,558,0.03717472118959108,100,50,80
eil76,76,TS-C,224.705,548,0.01858736059479554,100,100,80
eil76,76,TS-C,420.133,543,0.00929368029739777,200,50,80
eil76,76,TS-C,434.774,556,0.03345724907063197,200,100,80
eil76,76,TS-C,423.713,548,0.01858736059479554,200,200,80
eil76,76,TS-C,1027.81,542,0.007434944237918215,500,50,80
eil76,76,TS-C,961.967,554,0.02973977695167286,500,100,80
eil76,76,TS-C,955.928,553,0.027881040892193308,500,200,80
eil76,76,TS-C,1021.66,545,0.013011152416356878,500,500,80
eil76,76,TS-C,1984.2,542,0.007434944237918215,1000,50,80
eil76,76,TS-C,1823.88,545,0.013011152416356878,1000,100,80
eil76,76,TS-C,1886.85,545,0.013011152416356878,1000,200,80
eil76,76,TS-C,1901.97,545,0.013011152416356878,1000,500,80
eil76,76,TS-C,2015.49,545,0.013011152416356878,1000,1000,80
eil76,76,TS-C,135.731,551,0.024163568773234202,50,50,100
eil76,76,TS-C,217.657,548,0.01858736059479554,100,50,100
eil76,76,TS-C,207.242,548,0.01858736059479554,100,100,100
eil76,76,TS-C,438.962,548,0.01858736059479554,200,50,100
eil76,76,TS-C,412.706,548,0.01858736059479554,200,100,100
eil76,76,TS-C,430.794,548,0.01858736059479554,200,200,100
eil76,76,TS-C,1095.03,548,0.01858736059479554,500,50,100
eil76,76,TS-C,1089.27,548,0.01858736059479554,500,100,100
eil76,76,TS-C,1071.25,548,0.01858736059479554,500,200,100
eil76,76,TS-C,1020.3,545,0.013011152416356878,500,500,100
eil76,76,TS-C,2083.06,548,0.01858736059479554,1000,50,100
eil76,76,TS-C,2138.67,548,0.01858736059479554,1000,100,100
eil76,76,TS-C,2128.12,548,0.01858736059479554,1000,200,100
eil76,76,TS-C,2115.09,545,0.013011152416356878,1000,500,100
eil76,76,TS-C,2120.56,545,0.013011152416356878,1000,1000,100
fri26,26,TS-C,7.37842,959,0.023479188900747065,50,50,10
fri26,26,TS-C,13.0739,963,0.02774813233724653,100,50,10
fri26,26,TS-C,16.0737,1006,0.0736392742796158,100,100,10
fri26,26,TS-C,30.7236,955,0.0192102454642476,200,50,10
fri26,26,TS-C,23.5789,967,0.032017075773746,200,100,10
fri26,26,TS-C,28.3626,956,0.020277481323372464,200,200,10
fri26,26,TS-C,51.1311,955,0.0192102454642476,500,50,10
fri26,26,TS-C,50.0583,940,0.0032017075773745998,500,100,10
fri26,26,TS-C,57.9433,948,0.011739594450373533,500,200,10
fri26,26,TS-C,79.8956,940,0.0032017075773745998,500,500,10
fri26,26,TS-C,119.048,937,0.0,1000,50,10
fri26,26,TS-C,123.057,951,0.014941302027748132,1000,100,10
fri26,26,TS-C,99.2876,944,0.007470651013874066,1000,200,10
fri26,26,TS-C,106.052,955,0.0192102454642476,1000,500,10
fri26,26,TS-C,110.535,941,0.004268943436499467,1000,1000,10
fri26,26,TS-C,12.9962,955,0.0192102454642476,50,50,20
fri26,26,TS-C,25.8854,937,0.0,100,50,20
fri26,26,TS-C,23.1948,953,0.017075773745997867,100,100,20
fri26,26,TS-C,29.9534,937,0.0,200,50,20
fri26,26,TS-C,32.0636,940,0.0032017075773745998,200,100,20
fri26,26,TS-C,20.3511,937,0.0,200,200,20
fri26,26,TS-C,57.8408,937,0.0,500,50,20
fri26,26,TS-C,61.9998,940,0.0032017075773745998,500,100,20
fri26,26,TS-C,48.2628,937,0.0,500,200,20
fri26,26,TS-C,81.0049,937,0.0,500,500,20
fri26,26,TS-C,106.398,937,0.0,1000,50,20
fri26,26,TS-C,104.845,937,0.0,1000,100,20
fri26,26,TS-C,108.094,937,0.0,1000,200,20
fri26,26,TS-C,131.569,937,0.0,1000,500,20
fri26,26,TS-C,135.354,937,0.0,1000,1000,20
fri26,26,TS-C,14.7856,955,0.0192102454642476,50,50,50
fri26,26,TS-C,29.8705,955,0.0192102454642476,100,50,50
fri26,26,TS-C,29.9506,955,0.0192102454642476,100,100,50
fri26,26,TS-C,39.4707,937,0.0,200,50,50
fri26,26,TS-C,54.685,955,0.0192102454642476,200,100,50
fri26,26,TS-C,26.4047,937,0.0,200,200,50
fri26,26,TS-C,55.5621,937,0.0,500,50,50
fri26,26,TS-C,68.2366,937,0.0,500,100,50
fri26,26,TS-C,63.8989,937,0.0,500,200,50
fri26,26,TS-C,77.0413,937,0.0,500,500,50
fri26,26,TS-C,119.342,937,0.0,1000,50,50
fri26,26,TS-C,119.647,937,0.0,1000,100,50
fri26,26,TS-C,130.107,937,0.0,1000,200,50
fri26,26,TS-C,157.283,937,0.0,1000,500,50
fri26,26,TS-C,137.597,937,0.0,1000,1000,50
fri26,26,TS-C,15.0729,955,0.0192102454642476,50,50,80
fri26,26,TS-C,27.3993,955,0.0192102454642476,100,50,80
fri26,26,TS-C,17.2504,955,0.0192102454642476,100,100,80
fri26,26,TS-C,43.6841,955,0.0192102454642476,200,50,80
fri26,26,TS-C,58.2081,955,0.0192102454642476,200,100,80
fri26,26,TS-C,58.0312,955,0.0192102454642476,200,200,80
fri26,26,TS-C,93.8319,955,0.0192102454642476,500,50,80
fri26,26,TS-C,64.6612,955,0.0192102454642476,500,100,80
fri26,26,TS-C,73.4338,937,0.0,500,200,80
fri26,26,TS-C,85.8281,955,0.0192102454642476,500,500,80
fri26,26,TS-C,131.643,955,0.0192102454642476,1000,50,80
fri26,26,TS-C,137.551,937,0.0,1000,100,80
fri26,26,TS-C,129.046,937,0.0,1000,200,80
fri26,26,TS-C,160.822,937,0.0,1000,500,80
fri26,26,TS-C,162.131,955,0.0192102454642476,1000,1000,80
fri26,26,TS-C,10.0934,955,0.0192102454642476,50,50,100
fri26,26,TS-C,36.7858,955,0.0192102454642476,100,50,100
fri26,26,TS-C,36.8497,955,0.0192102454642476,100,100,100
fri26,26,TS-C,60.802,955,0.0192102454642476,200,50,100
fri26,26,TS-C,45.3855,955,0.0192102454642476,200,100,100
fri26,26,TS-C,34.3413,955,0.0192102454642476,200,200,100
fri26,26,TS-C,76.5925,955,0.0192102454642476,500,50,100
fri26,26,TS-C,97.5224,955,0.0192102454642476,500,100,100
fri26,26,TS-C,101.093,955,0.0192102454642476,500,200,100
fri26,26,TS-C,90.4681,937,0.0,500,500,100
fri26,26,TS-C,159.626,955,0.0192102454642476,1000,50,100
fri26,26,TS-C,163.158,955,0.0192102454642476,1000,100,100
fri26,26,TS-C,151.746,955,0.0192102454642476,1000,200,100
fri26,26,TS-C,164.324,937,0.0,1000,500,100
fri26,26,TS-C,164.691,937,0.0,1000,1000,100
gr17,17,TS-C,4.34027,2183,0.04700239808153477,50,50,10
gr17,17,TS-C,9.18862,2085,0.0,100,50,10
gr17,17,TS-C,9.5838,2120,0.016786570743405275,100,100,10
gr17,17,TS-C,16.8941,2120,0.016786570743405275,200,50,10
gr17,17,TS-C,13.3439,2141,0.02685851318944844,200,100,10
gr17,17,TS-C,13.3137,2094,0.004316546762589928,200,200,10
gr17,17,TS-C,26.8643,2103,0.008633093525179856,500,50,10
gr17,17,TS-C,44.7411,2088,0.0014388489208633094,500,100,10
gr17,17,TS-C,47.1539,2090,0.002398081534772182,500,200,10
gr17,17,TS-C,48.351,2141,0.02685851318944844,500,500,10
gr17,17,TS-C,66.1414,2085,0.0,1000,50,10
gr17,17,TS-C,66.3567,2090,0.002398081534772182,1000,100,10
gr17,17,TS-C,69.0986,2090,0.002398081534772182,1000,200,10
gr17,17,TS-C,71.7875,2085,0.0,1000,500,10
gr17,17,TS-C,73.3558,2085,0.0,1000,1000,10
gr17,17,TS-C,4.34466,2090,0.002398081534772182,50,50,20
gr17,17,TS-C,10.1618,2085,0.0,100,50,20
gr17,17,TS-C,9.53155,2088,0.0014388489208633094,100,100,20
gr17,17,TS-C,19.4965,2088,0.0014388489208633094,200,50,20
gr17,17,TS-C,19.3739,2085,0.0,200,100,20
gr17,17,TS-C,19.7229,2090,0.002398081534772182,200,200,20
gr17,17,TS-C,24.9798,2090,0.002398081534772182,500,50,20
gr17,17,TS-C,46.9217,2085,0.0,500,100,20
gr17,17,TS-C,47.7287,2085,0.0,500,200,20
gr17,17,TS-C,50.5306,2085,0.0,500,500,20
gr17,17,TS-C,69.525,2085,0.0,1000,50,20
gr17,17,TS-C,68.1401,2085,0.0,1000,100,20
gr17,17,TS-C,70.494,2085,0.0,1000,200,20
gr17,17,TS-C,72.9939,2085,0.0,1000,500,20
gr17,17,TS-C,77.1922,2085,0.0,1000,1000,20
gr17,17,TS-C,5.7136,2085,0.0,50,50,50
gr17,17,TS-C,11.1185,2085,0.0,100,50,50
gr17,17,TS-C,11.1111,2085,0.0,100,100,50
gr17,17,TS-C,22.3181,2085,0.0,200,50,50
gr17,17,TS-C,23.2259,2085,0.0,200,100,50
gr17,17,TS-C,23.773,2085,0.0,200,200,50
gr17,17,TS-C,52.2357,2085,0.0,500,50,50
gr17,17,TS-C,53.2955,2085,0.0,500,100,50
gr17,17,TS-C,53.0958,2085,0.0,500,200,50
gr17,17,TS-C,56.6395,2085,0.0,500,500,50
gr17,17,TS-C,73.2027,2085,0.0,1000,50,50
gr17,17,TS-C,71.5491,2085,0.0,1000,100,50
gr17,17,TS-C,81.1541,2085,0.0,1000,200,50
gr17,17,TS-C,82.0986,2085,0.0,1000,500,50
gr17,17,TS-C,93.3172,2085,0.0,1000,1000,50
gr17,17,TS-C,6.53361,2085,0.0,50,50,80
gr17,17,TS-C,12.7219,2085,0.0,100,50,80
gr17,17,TS-C,13.3752,2085,0.0,100,100,80
gr17,17,TS-C,25.6608,2085,0.0,200,50,80
gr17,17,TS-C,25.7829,2085,0.0,200,100,80
gr17,17,TS-C,27.4603,2085,0.0,200,200,80
gr17,17,TS-C,55.0296,2085,0.0,500,50,80
gr17,17,TS-C,59.9933,2085,0.0,500,100,80
gr17,17,TS-C,60.4951,2085,0.0,500,200,80
gr17,17,TS-C,61.9817,2085,0.0,500,500,80
gr17,17,TS-C,81.0695,2085,0.0,1000,50,80
gr17,17,TS-C,85.2663,2085,0.0,1000,100,80
gr17,17,TS-C,84.5124,2085,0.0,1000,200,80
gr17,17,TS-C,90.7339,2085,0.0,1000,500,80
gr17,17,TS-C,112.603,2085,0.0,1000,1000,80
gr17,17,TS-C,4.21025,2085,0.0,50,50,100
gr17,17,TS-C,13.3257,2085,0.0,100,50,100
gr17,17,TS-C,14.3097,2085,0.0,100,100,100
